US,6001,,,,2202520300,,,VMT,6055489.137,2016,20180130,,414800.9893,409956.6062,470511.485,477172.5455,531066.4088,557105.0017,601310.0537,601310.0537,539544.1018,542571.8074,469905.9709,440234.0682,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202520400,,,VMT,46124779.98,2016,20180130,,3159547.302,3122647.541,3583895.245,3634632.674,4045143.292,4243479.767,4580190.518,4580190.518,4109718.046,4132780.139,3579283.032,3353271.565,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202520500,,,VMT,32312355.9,2016,20180130,,2213396.29,2187546.45,2510669.941,2546213.653,2833793.674,2972736.748,3208616.847,3208616.847,2879031.015,2895186.985,2507438.892,2349108.316,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202530200,,,VMT,18310153.38,2016,20180130,,1254245.456,1239597.358,1422698.854,1442840.09,1605800.486,1684534.114,1818198.177,1818198.177,1631434.725,1640589.684,1420867.944,1331148.174,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202530300,,,VMT,15148014.86,2016,20180130,,1037638.976,1025520.585,1177000.702,1193663.575,1328480.932,1393617.37,1504197.831,1504197.831,1349688.173,1357262.083,1175485.988,1101260.7,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202530400,,,VMT,115382727.4,2016,20180130,,7903716.511,7811410.486,8965237.52,9092158.949,10119065.41,10615210.94,11457504.5,11457504.5,10280601.39,10338292.01,8953699.911,8388324.433,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202530500,,,VMT,80830472.34,2016,20180130,,5536887.134,5472222.866,6280527.421,6369441.241,7088832.578,7436403.47,8026465.668,8026465.668,7201995.348,7242410.064,6272444.839,5876375.444,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202540200,,,VMT,160011.9064,2016,20180130,,10960.81515,10832.80584,12432.92457,12608.93826,14033.04449,14721.09541,15889.18184,15889.18184,14257.06138,14337.0663,12416.9243,11632.8658,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202540300,,,VMT,132378.0684,2016,20180130,,9067.89732,8961.995045,10285.77545,10431.39182,11609.55685,12178.78231,13145.1418,13145.1418,11794.88632,11861.0745,10272.53841,9623.885742,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
US,6001,,,,2202540400,,,VMT,1008326.353,2016,20180130,,69070.35242,68263.69271,78346.95413,79456.11687,88430.22307,92766.02466,100126.8039,100126.8039,89841.88133,90346.03801,78246.1273,73305.32718,c06001y2014_20170911  Results assume the CDB  has the new  HPMS system. No conversion of HPMS.
